house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_EOL_S_life,kgCO2_Other_S_life,kgCO2_total_life,kgCO2_total_life_R
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1405.64617955,18646.432837199998,336.0747484,16.47057912,0.6761973710000001,18.91461176,0,18.91461176,0,1777.7823162009997,1777.7823162009997
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2534.030919,32841.51171,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,3109.771381662,3109.771381662
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,1459.30984579,13080.4386594,1534.508245,37.21841809,55.71176471,226.3,1064.823529,49.477212560000005,380.90285050000006,4377.87180259,3517.12833665
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,872.9352440499999,8059.4316159,959.725892,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,2726.1333640700004,2193.9781329800003
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,3173.3159857,34879.614671999996,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,11226.451396810002,10695.14144211
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3340.6093222,37693.519458,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,11393.74473331,10862.43477861
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3534.1414519,40646.331285,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,11587.27686301,11055.96690831
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2607.718507,28107.569973,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,9468.1759548000009,8720.2761591
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2739.9998891,30518.798877,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,9600.457336899999,8852.5575412
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2900.7631456,33049.047801,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,9761.2205934,9013.3207977
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,3159.2497781,34540.313178000004,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,10485.7507526,9827.743863200001
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,3326.8944674,37513.659141,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,10653.3954419,9995.3885525
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,3523.4603753,40620.326649,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,10849.9613498,10191.9544604
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,5716.1203224,51487.944564000005,856.0237994999999,41.95259473,1.7223580320000003,48.17784706,0,48.17784706,0,6663.996921722,6663.996921722
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2174.77895615,18646.432837199998,336.0747484,16.47057912,0.6761973710000001,18.91461176,0,18.91461176,0,2546.9150928009994,2546.9150928009994
Mass,Nom,Ideal,AK,Hlow,Rl,NA,NA,7,NA,NA,3541.3413661,32841.51171,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,4117.0818287619995,4117.0818287619995
Mass,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,3202.5895877000003,41800.741185,2011.682268,48.89719504,72.88235294,399.2411765,1090.764706,266.7654479,406.8440269,6826.05728618,6009.660878480001
Mass,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,1533.7620579,20247.6174075,1059.270503,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,3486.5047889200005,2954.3495578300003
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,5365.311796,76304.814957,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,15173.645725600001,14425.7459297
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,5523.867128899999,79178.799147,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,15332.2010585,14584.3012626
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,5702.6070014,82149.988704,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,15510.940931,14763.041135099998
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,4893.4592874,70736.825145,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,12957.8129969,12161.7452629
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,5034.3063354999995,73652.487321,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,13098.660044999999,12302.592310999999
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,5202.0647153,76705.034574,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,13266.4184248,12470.3506908
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,5042.7263895999995,72577.069635,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,13986.600317599998,13190.5325836
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,5189.1041849,75497.215227,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,14132.978112899998,13336.9103789
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,5362.009322100001,78551.812164,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,14305.8832501,13509.815516100001
Mass,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,10607.433473500001,141893.37628199998,1131.835253,55.46974946,2.277302969,63.70078235,0,63.70078235,0,11860.716561279001,11860.716561279001
Mass,Nom,Ideal,CH,Hhigh,Rb,NA,NA,7,NA,NA,5277.8372107000005,69397.35369,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,5853.577673362001,5853.577673362001
Mass,Nom,Ideal,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,5329.596263,72496.022592,611.8862024,29.98773385,1.231142307,34.43754706,0,34.43754706,0,6007.138888617,6007.138888617
Mass,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,4313.8662439,41800.741185,2011.682268,48.89719504,72.88235294,399.2411765,1090.764706,266.7654479,406.8440269,7937.33394238,7120.937534680001
Mass,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,8.5,NA,1989.15867534,20247.6174075,1059.270503,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,3941.90140636,3409.74617527
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,7190.3996601,76304.814957,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,16998.733589699998,16250.833793799999
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,7372.1000266,79178.799147,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,17180.4339562,16432.534160299998
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,7569.0415688,82149.988704,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,17377.3754984,16629.4757025
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,6587.604746399999,70736.825145,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,14651.9584559,13855.8907219
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,6752.2193961,73652.487321,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,14816.5731056,14020.5053716
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,6943.7174954,76705.034574,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,15008.0712049,14212.0034709
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,6760.6297177,72577.069635,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,15704.503645699999,14908.4359117
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,6929.2727282,75497.215227,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,15873.146656199999,15077.0789222
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,7124.8223312,78551.812164,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,16068.696259199998,15272.6285252
Mass,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,14185.386725100001,141893.37628199998,1131.835253,55.46974946,2.277302969,63.70078235,0,63.70078235,0,15438.669812879001,15438.669812879001
Mass,Nom,Ideal,CH,Hlow,Rb,NA,NA,7,NA,NA,7289.7168752,69397.35369,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,7865.457337862001,7865.457337862001
Mass,Nom,Ideal,CH,Hlow,Rl,NA,NA,8.5,NA,NA,6895.6698505,72496.022592,611.8862024,29.98773385,1.231142307,34.43754706,0,34.43754706,0,7573.212476117,7573.212476117
Mass,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,887.55977995,11293.0826841,1534.508245,37.21841809,55.71176471,226.3,1064.823529,49.477212560000005,380.90285050000006,3806.1217367500003,2945.3782708100002
Mass,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,7,NA,624.31281458,8064.2373063000005,959.725892,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,2477.5109346,1945.35570351
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2128.9431933,32476.879910999996,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,10182.07860441,9650.76864971
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2274.78946715,35285.109362999996,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,10327.92487826,9796.61492356
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2445.5711794,38235.225105,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,10498.70659051,9967.39663581
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1694.90234841,25814.096448,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,8555.35979621,7807.460000509999
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1806.67016603,28221.851784,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,8667.12761383,7919.22781813
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,1946.5784079999999,30753.302768999998,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,8807.0358558,8059.136060099999
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2104.7139933,32046.816375,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,9431.2149678,8773.208078399999
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2252.4977035,35020.360704,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,9578.998678,8920.9917886
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2424.149877,38125.456425,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,9750.6508515,9092.643962099999
Mass,Nom,Real,AK,Hhigh,R,NA,NA,11,NA,NA,3544.6842556,45234.863142,856.0237994999999,41.95259473,1.7223580320000003,48.17784706,0,48.17784706,0,4492.560854922,4492.560854922
Mass,Nom,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,1008.57005443,12376.2999717,336.0747484,16.47057912,0.6761973710000001,18.91461176,0,18.91461176,0,1380.706191081,1380.706191081
Mass,Nom,Real,AK,Hhigh,Rl,NA,NA,7,NA,NA,2536.1142013,32858.563164,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,3111.854663962,3111.854663962
Mass,Nom,Real,AK,Hlow,HP,NA,NA,NA,11,NA,1245.16702901,11293.0826841,1534.508245,37.21841809,55.71176471,226.3,1064.823529,49.477212560000005,380.90285050000006,4163.72898581,3302.98551987
Mass,Nom,Real,AK,Hlow,HPl,NA,NA,NA,7,NA,873.88078202,8064.2373063000005,959.725892,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,2727.07890204,2194.92367095
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2887.1971006,32476.879910999996,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,10940.332511710001,10409.022557010001
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3052.1813634,35285.109362999996,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,11105.316774510002,10574.00681981
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3244.9776103,38235.225105,4501.679554,128.6561994,96.42885561,943.7651551,2382.605647,822.5979924,1972.462855,11298.113021410001,10766.803066710001
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2340.22460725,25814.096448,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,9200.68205505,8452.78225935
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2471.829419,28221.851784,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,9332.286866800001,8584.3870711
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2633.6053905999997,30753.302768999998,3450.246388,123.7901182,162.8068235,533.8792941,2589.734824,363.3180324,2012.39629,9494.0628384,8746.1630427
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2868.6869591,32046.816375,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,10195.1879336,9537.1810442
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,3036.3998006,35020.360704,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,10362.9007751,9704.8938857
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,3233.3281979,38125.456425,3876.212971,126.2231588,134.8678396,703.0267701,2486.170235,552.9659117,1978.224204,10559.8291724,9901.822283
Mass,Nom,Real,AK,Hlow,R,NA,NA,11,NA,NA,4968.9170736,45234.863142,856.0237994999999,41.95259473,1.7223580320000003,48.17784706,0,48.17784706,0,5916.793672921999,5916.793672921999
Mass,Nom,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,1423.93856607,12376.2999717,336.0747484,16.47057912,0.6761973710000001,18.91461176,0,18.91461176,0,1796.0747027209998,1796.0747027209998
Mass,Nom,Real,AK,Hlow,Rl,NA,NA,7,NA,NA,3544.9785076,32858.563164,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,4120.718970262,4120.718970262
Mass,Nom,Real,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2621.2169856,33106.253859,2011.682268,48.89719504,72.88235294,399.2411765,1090.764706,266.7654479,406.8440269,6244.68468408,5428.288276380001
Mass,Nom,Real,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,1537.9846300899999,20295.185987999997,1059.270503,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,3490.72736111,2958.57213002
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,4549.3018845,64060.533285,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,14357.6358141,13609.7360182
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,4707.4661917,66916.302894,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,14515.8001213,13767.9003254
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,4886.2441065,69888.18748800001,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,14694.578036100002,13946.6782402
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,4132.3162832,59419.214337000005,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,12196.669992699999,11400.602258699999
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,4274.4554699,62340.031992,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,12338.8091794,11542.741445399999
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,4442.757743,65396.845794,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,12507.1114525,11711.0437185
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,4289.9191759000005,61282.276986,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,13233.7931039,12437.725369900001
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,4437.6537511,64193.72872499999,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,13381.527679099998,12585.4599451
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,4609.5063003,67247.24909699999,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,13553.380228299997,12757.312494299998
Mass,Nom,Real,CH,Hhigh,R,NA,NA,15.5,NA,NA,8923.040076199999,116218.99575300001,1131.835253,55.46974946,2.277302969,63.70078235,0,63.70078235,0,10176.323163979,10176.323163979
Mass,Nom,Real,CH,Hhigh,Rb,NA,NA,7,NA,NA,3577.9361349,43546.46583,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,4153.676597562001,4153.676597562001
Mass,Nom,Real,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,5345.1039413,72672.529902,611.8862024,29.98773385,1.231142307,34.43754706,0,34.43754706,0,6022.646566916999,6022.646566916999
Mass,Nom,Real,CH,Hlow,HP,NA,NA,NA,15.5,NA,3395.6570174999997,33106.253859,2011.682268,48.89719504,72.88235294,399.2411765,1090.764706,266.7654479,406.8440269,7019.12471598,6202.72830828
Mass,Nom,Real,CH,Hlow,HPl,NA,NA,NA,8.5,NA,1995.2397413400001,20295.185987999997,1059.270503,21.23693386,32.11764706,115,725.1176471000001,12.294859610000001,295.6675564,3947.9824723600004,3415.8272412700003
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,5935.9643000999995,64060.533285,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,15744.2982297,14996.3984338
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,6114.1956398,66916.302894,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,15922.5295694,15174.629773499999
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,6313.1464134,69888.18748800001,5261.088309,144.1258152,175.2159144,1096.106567,3131.7973240000006,925.5453051,2554.45879,16121.480343000001,15373.5805471
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,5430.2267319,59419.214337000005,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,13494.5804414,12698.5127074
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,5595.3242969,62340.031992,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,13659.6780064,12863.6102724
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,5788.4094822,65396.845794,3914.701496,133.0828903,189.0691765,626.6597647,3200.840382,445.1136297,2586.318783,13852.7631917,13056.6954577
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,5608.7511431,61282.276986,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,14552.6250711,13756.557337100001
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,5777.7521648,64193.72872499999,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,14721.626092799997,13925.558358799999
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,5974.0553218,67247.24909699999,4561.883314,140.1485636,200.5237219,840.4779465,3200.840382,658.9318115,2586.318783,14917.929249799998,14121.8615158
Mass,Nom,Real,CH,Hlow,R,NA,NA,15.5,NA,NA,11532.4674796,116218.99575300001,1131.835253,55.46974946,2.277302969,63.70078235,0,63.70078235,0,12785.750567379,12785.750567379
Mass,Nom,Real,CH,Hlow,Rb,NA,NA,7,NA,NA,4614.3218426,43546.46583,519.9490511,25.48201561,1.046160662,29.26323529,0,29.26323529,0,5190.062305262001,5190.062305262001
Mass,Nom,Real,CH,Hlow,Rl,NA,NA,8.5,NA,NA,6918.145637,72672.529902,611.8862024,29.98773385,1.231142307,34.43754706,0,34.43754706,0,7595.688262616999,7595.688262616999
Mod,H1,Ideal,AK,Hhigh,HP,NA,NA,NA,6.5,NA,861.3218409599999,11579.4176295,1637.27703,37.41747362,86.84117647,273.8882353,1221.705882,42.92550858,372.0144169,4118.4516383499995,3037.7974465299994
Mod,H1,Ideal,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,673.17296091,9172.5612027,793.8182066,15.90393715,23.47058824,86,542.2941176,4.507861519,201.5438287,2134.6598105000003,1712.4173831190003
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2055.6312152,32485.451208,4659.220415,135.2756073,99.57267913999999,927.5624198,2299.521618,819.3876046,1932.949412,10176.783954440001,9702.03693324
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2199.44651865,35379.946518,4659.220415,135.2756073,99.57267913999999,927.5624198,2299.521618,819.3876046,1932.949412,10320.59925789,9845.85223669
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2368.5893775,38327.40702,4659.220415,135.2756073,99.57267913999999,927.5624198,2299.521618,819.3876046,1932.949412,10489.74211674,10014.99509554
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,1975.45420225,31287.254733,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,8628.277848750002,7970.270959450001
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2113.98313165,34271.622147,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,8766.806778150001,8108.799888850001
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2284.3230964,37379.715975,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,8937.1467429,8279.139853600002
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,6,500,1989.14245,31196.863068000002,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9108.0096242,8576.6996695
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2125.76789645,34001.055186,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9244.63507065,8713.32511595
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2289.2430388,36942.519222,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9408.110213,8876.8002583
Mod,H1,Ideal,AK,Hhigh,R,NA,NA,8.5,NA,NA,3528.6986366,47505.948609,793.7042254,38.89839479,1.596968272,44.67044118,0,44.67044118,0,4407.568666241999,4407.568666241999
Mod,H1,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,941.52908063,12126.4641372,426.9837599,20.92590959,0.859110353,24.03105882,0,24.03105882,0,1414.328919293,1414.328919293
Mod,H1,Ideal,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2587.1695557,35379.484476000005,366.7204655,17.9724852,0.737857919,20.63938235,0,20.63938235,0,2993.2397466689995,2993.2397466689995
Mod,H1,Ideal,AK,Hlow,HP,NA,NA,NA,6.5,NA,1369.7402555,11579.4176295,1637.27703,37.41747362,86.84117647,273.8882353,1221.705882,42.92550858,372.0144169,4626.87005289,3546.21586107
Mod,H1,Ideal,AK,Hlow,HPl,NA,NA,NA,4.5,NA,1046.81317031,9172.5612027,793.8182066,15.90393715,23.47058824,86,542.2941176,4.507861519,201.5438287,2508.3000199000003,2086.0575925190005
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2987.4320792999997,32485.451208,4659.220415,135.2756073,99.57267913999999,927.5624198,2299.521618,819.3876046,1932.949412,11108.584818540001,10633.83779734
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,3148.2412785,35379.946518,4659.220415,135.2756073,99.57267913999999,927.5624198,2299.521618,819.3876046,1932.949412,11269.39401774,10794.64699654
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,3334.7906374,38327.40702,4659.220415,135.2756073,99.57267913999999,927.5624198,2299.521618,819.3876046,1932.949412,11455.94337664,10981.196355439999
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2945.5760211,31287.254733,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,9598.3996676,8940.3927783
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,3106.2100214,34271.622147,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,9759.033667900001,9101.0267786
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,3300.9223242999997,37379.715975,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,9953.7459708,9295.7390815
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,6,500,2936.5548696,31196.863068000002,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,10055.4220438,9524.1120891
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,6,500,3094.2251811,34001.055186,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,10213.0923553,9681.7824006
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,6,500,3280.4477461,36942.519222,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,10399.3149203,9868.0049656
